HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,40,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,29,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,38,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,714,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,162,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,304,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,795,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,119,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,621,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,205,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,87,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,AT,Austria,101,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,BE,Belgium,54,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,BG,Bulgaria,28,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,CY,Cyprus,26,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,CZ,Czechia,123,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,DE,Germany,428,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,DK,Denmark,15,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,EE,Estonia,10,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,EL,Greece,691,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,ES,Spain,207,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,FI,Finland,25,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,HR,Croatia,105,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,HU,Hungary,294,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,IE,Ireland,19,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,IS,Iceland,1,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,IT,Italy,1061,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,LT,Lithuania,20,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,LU,Luxembourg,6,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,LV,Latvia,10,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,MT,Malta,2,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,NL,Netherlands,51,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,NO,Norway,21,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,PL,Poland,122,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,PT,Portugal,120,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,RO,Romania,138,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,SE,Sweden,83,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,SI,Slovenia,28,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,R - resistant isolates,N,2023,SK,Slovakia,99,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,AT,Austria,14.20534458,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,11.61290322,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,33.33333333,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,24.76190476,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,20.16393442,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,DE,Germany,12.3592261,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,3.28227571,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,13.69863013,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,EL,Greece,53.40030911,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,ES,Spain,15.09846827,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,FI,Finland,6.8119891,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,28.68852459,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,30.94736842,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,6.62020905,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,3.7037037,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,IT,Italy,15.98854731,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LT,Lithuania,14.08450704,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,12.76595744,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,22.72727272,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,MT,Malta,5,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,6.59767141,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,NO,Norway,7.14285714,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,PL,Poland,25.6302521,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,10.1608806,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,RO,Romania,52.67175572,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,9.68494749,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,11.96581196,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,43.42105263,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,AT,Austria,113,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,BE,Belgium,205,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,BG,Bulgaria,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,CY,Cyprus,2,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,CZ,Czechia,395,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,DE,Germany,19,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,DK,Denmark,430,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,EE,Estonia,8,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,EL,Greece,97,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,ES,Spain,909,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,FI,Finland,333,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,FR,France,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,HR,Croatia,1,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,HU,Hungary,3,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,IE,Ireland,202,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,IS,Iceland,25,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,IT,Italy,1175,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,LT,Lithuania,35,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,LU,Luxembourg,1,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,LV,Latvia,5,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,MT,Malta,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,NL,Netherlands,8,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,NO,Norway,111,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,PL,Poland,50,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,PT,Portugal,266,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,RO,Romania,5,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,SE,Sweden,153,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,SI,Slovenia,1,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,S - susceptible isolates,N,2023,SK,Slovakia,42,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,AT,Austria,711,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,BE,Belgium,465,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,BG,Bulgaria,84,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,CY,Cyprus,105,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,CZ,Czechia,610,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,DE,Germany,3463,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,DK,Denmark,457,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,EE,Estonia,73,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,EL,Greece,1294,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,ES,Spain,1371,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,FI,Finland,367,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,FR,France,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,HR,Croatia,366,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,HU,Hungary,950,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,IE,Ireland,287,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,IS,Iceland,27,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,IT,Italy,6636,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,LI,Liechtenstein,2,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,LT,Lithuania,142,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,LU,Luxembourg,47,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,LV,Latvia,44,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,MT,Malta,40,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,NL,Netherlands,773,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,NO,Norway,294,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,PL,Poland,476,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,PT,Portugal,1181,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,RO,Romania,262,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,SE,Sweden,857,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,SI,Slovenia,234,
Antimicrobial resistance,Pseudomonas aeruginosa|Carbapenems,Total tested isolates,N,2023,SK,Slovakia,228,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,AT,Austria,631,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,BE,Belgium,383,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,BG,Bulgaria,51,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,CY,Cyprus,75,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,CZ,Czechia,486,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,DE,Germany,3124,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,DK,Denmark,218,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,EE,Estonia,75,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,EL,Greece,558,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,ES,Spain,331,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,FI,Finland,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,FR,France,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,HR,Croatia,292,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,HU,Hungary,778,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,IE,Ireland,201,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,IS,Iceland,25,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,IT,Italy,4821,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,LI,Liechtenstein,2,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,LT,Lithuania,128,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,18,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,28,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,36,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,751,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,266,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,375,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,936,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,131,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,811,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,206,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,158,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,AT,Austria,79,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,BE,Belgium,41,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,BG,Bulgaria,33,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,CY,Cyprus,19,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,CZ,Czechia,125,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,DE,Germany,329,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,DK,Denmark,13,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,EE,Estonia,3,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,EL,Greece,648,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,ES,Spain,102,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,FI,Finland,13,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,HR,Croatia,71,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,HU,Hungary,169,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,IE,Ireland,19,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,IS,Iceland,2,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,IT,Italy,1159,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,LT,Lithuania,14,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,LU,Luxembourg,8,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,LV,Latvia,13,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,MT,Malta,4,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,NL,Netherlands,22,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,NO,Norway,19,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,PL,Poland,102,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,PT,Portugal,159,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,RO,Romania,124,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,SE,Sweden,46,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,SI,Slovenia,26,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,R - resistant isolates,N,2023,SK,Slovakia,70,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,AT,Austria,11.0181311,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,9.09090909,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,39.28571428,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,18.09523809,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,20.45826513,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,DE,Germany,9.51967592,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,3.03030303,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,3.84615384,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,EL,Greece,52.72579332,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,ES,Spain,7.40203193,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,FI,Finland,3.54223433,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,19.5054945,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,17.84582893,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,6.81003584,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,7.4074074,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,IT,Italy,17.7624521,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,LT,Lithuania,9.85915492,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,17.02127659,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,31.70731707,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,MT,Malta,10,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,2.84605433,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,NO,Norway,6.66666666,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,PL,Poland,21.33891213,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,13.4631668,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,RO,Romania,48.62745098,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,5.36756126,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,11.11111111,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,30.70175438,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,S - susceptible isolates,N,2023,AT,Austria,7,
Antimicrobial resistance,Pseudomonas aeruginosa|Ceftazidime,S - susceptible isolates,N,2023,BE,Belgium,27,
